run_id,game_id,cutoff_utc,season,week,home_team,away_team,kickoff_utc,model_id,data_mode,forecast_policy,mu_home_score,mu_away_score,dist_mean_home_score,dist_mean_away_score,mean_margin,mean_total,p_home_win,p_tie,p_away_win,p_home_win_given_no_tie,fair_decimal_home,fair_decimal_away,fair_american_home,fair_american_away,mean_home_handicap,fair_home_handicap,fair_home_handicap_p_win,fair_home_handicap_p_push,fair_home_handicap_p_loss,fair_total,fair_total_p_over,fair_total_p_push,fair_total_p_under,negative_latent_mass,omitted_upper_mass,max_score_support,clipped_negative_cells,warnings,data_quality_flags,schema_version,feature_version,config_hash,features_hash,neutral_site,margin_q50_lo,margin_q50_hi,total_q50_lo,total_q50_hi,margin_q80_lo,margin_q80_hi,total_q80_lo,total_q80_hi,margin_q95_lo,margin_q95_hi,total_q95_lo,total_q95_hi,p_margin_0,p_margin_3,p_margin_-3,p_margin_7,p_margin_-7,p_total_even,model_created_utc,training_data_mode,horizon,information_time_utc
forecast-20260916T182933Z-e586ff,2026_03_ATL_GB,2026-09-16 18:29:33.058509+00:00,2026,3,GB,ATL,2026-09-25 00:15:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,24.377939815538124,20.72601647946529,24.394435738678894,20.766334559526452,3.6281011791524405,45.16077029820534,0.5948847932374759,0.029342994477956116,0.375772212284568,0.6128681808848964,1.6316722440315619,2.583099478326983,-158.30994783269827,158.30994783269833,-3.6281011791524405,-3.5,0.5045129626045994,0.0,0.49548703739540056,45.0,0.48838678036377403,0.02953380472566384,0.4820794149105621,0.01553119647682825,6.661338147750939e-16,100,0,negative_latent_mass=0.0155 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-5,12,36,54,-13,20,28,62,-22,29,19,72,0.029342994477956116,0.030387907198261597,0.02675443575383702,0.02947531633465567,0.021899527183617068,0.5000416291100143,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_CAR_CLE,2026-09-16 18:29:33.058509+00:00,2026,3,CLE,CAR,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,21.061763718053754,21.918935494723197,21.1083067673981,21.946559577897972,-0.8382528104998732,43.05486634529608,0.45872175487635014,0.030507944345340335,0.5107703007783095,0.4731567960777084,2.1134643067364207,1.8980979398711162,111.3464306736421,-111.34643067364206,0.8382528104998732,1.0,0.48922969922169046,0.030426679484008644,0.4803436212943009,43.0,0.48476480988080717,0.029540399465866268,0.48569479065332655,0.019740682513303524,-2.220446049250313e-16,100,0,negative_latent_mass=0.0197 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-10,8,34,52,-18,16,26,60,-26,25,17,69,0.030507944345340335,0.029146091224694578,0.030038620099845016,0.02546219831606079,0.027320375645233128,0.5000746540705017,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_CIN_PIT,2026-09-16 18:29:33.058509+00:00,2026,3,PIT,CIN,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,24.29537612735361,22.474771447047434,24.312324601881574,22.497822533370513,1.8145020685110618,46.81014713525209,0.5400612031393315,0.03017121062688126,0.42976758623378725,0.556862416394566,1.795775707893075,2.2566354942495503,-125.66354942495505,125.66354942495505,-1.8145020685110618,-2.0,0.4792985796313969,0.030410688174511324,0.4902907321940918,47.0,0.4784959339231638,0.029517848688148912,0.4919862173886873,0.011283885107662442,6.661338147750939e-16,100,0,negative_latent_mass=0.0113 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-7,11,38,56,-15,19,30,64,-24,27,21,73,0.03017121062688126,0.030293546872456015,0.028431891584178557,0.028151584555015177,0.02428011927703897,0.5000260788195819,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_HOU_IND,2026-09-16 18:29:33.058509+00:00,2026,3,IND,HOU,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,23.265381498890527,25.01935264211673,23.28901021028609,25.02903072450463,-1.7400205142185374,48.31804093479072,0.43177597249702204,0.030169340777560515,0.5380546867254175,0.44520759205859495,2.246143187666906,1.8024759994654,124.61431876669062,-124.61431876669062,1.7400205142185374,1.5,0.49230416399441035,0.0,0.5076958360055897,48.5,0.49366803943387905,0.0,0.506331960566121,0.00940724351264258,2.220446049250313e-16,100,0,,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-11,7,39,57,-19,15,31,66,-27,24,22,75,0.030169340777560515,0.02847848920746352,0.03027636065835308,0.024350767674875432,0.028091273626034204,0.5000161508471291,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_KC_MIA,2026-09-16 18:29:33.058509+00:00,2026,3,MIA,KC,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,20.716000414383906,20.587712947109697,20.76755829461151,20.629799727418288,0.13775856719322288,41.397358022029785,0.4885678482883996,0.030669493608967504,0.48076265810263286,0.5040260727039463,1.9840243474614414,2.0162350175376984,-101.62350175376983,101.62350175376983,-0.13775856719322288,0.0,0.4885678482883996,0.030669493608967504,0.4807626581026329,41.5,0.4943593341125485,0.0,0.5056406658874515,0.024499843187556516,-2.220446049250313e-16,100,0,negative_latent_mass=0.0245 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-9,9,32,50,-17,17,24,59,-25,25,16,68,0.030669493608967504,0.029729116818411654,0.029604883717119314,0.02658365565456319,0.02632655099736019,0.5001182719194099,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_LAC_BUF,2026-09-16 18:29:33.058509+00:00,2026,3,BUF,LAC,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,26.762768015827536,19.12693745261543,26.770110422134746,19.19242327586138,7.577687146273366,45.96253369799612,0.7067164675591263,0.025737741715738664,0.267545790725135,0.725386272073907,1.3785758546835492,3.64147855080694,-264.1478550806939,264.14785508069394,-7.577687146273366,-7.5,0.5038859591198771,0.0,0.4961140408801229,46.0,0.48214684687556975,0.02955338567305542,0.4882997674513748,0.019142273997524935,6.217248937900877e-15,100,0,negative_latent_mass=0.0191 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-1,16,37,55,-9,24,29,63,-18,33,20,72,0.025737741715738664,0.028584816160362375,0.02190073281112998,0.03041647037242041,0.016338329726025405,0.5000306368675603,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_NE_JAX,2026-09-16 18:29:33.058509+00:00,2026,3,JAX,NE,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,25.555598469037484,22.389206519521373,25.566733632387834,22.41291354537656,3.1538200870112707,47.9796471777644,0.580507231461995,0.029572417957155466,0.3899203505808495,0.5981973742337071,1.6716890495900345,2.488784133983352,-148.87841339833517,148.87841339833523,-3.1538200870112707,-3.0,0.4898075956019021,0.030410765463547176,0.4797816389345507,48.0,0.4836440942011414,0.02952109185323587,0.4868348139456227,0.009918799351232117,2.1094237467877974e-15,100,0,,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-6,12,39,57,-14,20,31,65,-22,29,22,74,0.029572417957155466,0.030410765463547176,0.027233249463327305,0.02915549531318696,0.02253722626543365,0.5000183639977265,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_NYJ_DET,2026-09-16 18:29:33.058509+00:00,2026,3,DET,NYJ,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,27.201880504850163,19.47119676783527,27.2081691891213,19.53031315782226,7.677856031299038,46.73848234694355,0.7092073723158261,0.025615032867864738,0.2651775948163092,0.7278513074798405,1.3739069913365476,3.6744618933854505,-267.446189338545,267.446189338545,-7.677856031299038,-7.5,0.506813373836077,0.0,0.49318662616392295,46.5,0.5052657821447499,0.0,0.49473421785525007,0.017348413809387172,9.2148511043888e-15,100,0,negative_latent_mass=0.0173 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-1,17,38,56,-9,24,30,64,-18,33,21,73,0.025615032867864738,0.028507297191241163,0.02177038685101084,0.030396922742300953,0.016204139660481814,0.5000243766062107,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_SEA_WAS,2026-09-16 18:29:33.058509+00:00,2026,3,WAS,SEA,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,20.217724539744356,24.50316324155493,20.27736033370652,24.51476516180991,-4.2374048281033865,44.79212549551643,0.357597495437435,0.02892174968117081,0.6134807548813942,0.3682478680992256,2.715562224872261,1.5828992883510589,171.5562224872261,-171.5562224872261,4.2374048281033865,4.5,0.50668663775187,0.0,0.49331336224813005,44.5,0.5066404292772798,0.0,0.4933595707227202,0.018598810743634724,0.0,100,0,negative_latent_mass=0.0186 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,-13,5,36,54,-21,13,28,62,-29,21,19,71,0.02892174968117081,0.02607419530552035,0.030285910583658267,0.021026560595289383,0.02982198699916693,0.500042732902957,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_TEN_NYG,2026-09-16 18:29:33.058509+00:00,2026,3,NYG,TEN,2026-09-27 17:00:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,27.549378940126427,17.97644478207808,27.55493480685236,18.06787074321429,9.487064063638067,45.62280555006665,0.7553599460830872,0.023372119456212752,0.22126793446070006,0.773436803445036,1.2929304573377012,4.413779533506011,-341.37795335060116,341.377953350601,-9.487064063638067,-9.5,0.5017832311321471,0.0,0.49821676886785293,45.5,0.5010881311641228,0.0,0.49891186883587724,0.02461172959528301,1.2212453270876722e-14,100,0,negative_latent_mass=0.0246 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,1,18,36,55,-7,26,28,63,-16,35,20,72,0.023372119456212752,0.02684247097528003,0.019220544361852675,0.02988236128412025,0.013707604035538421,0.5000316714672466,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
forecast-20260916T182933Z-e586ff,2026_03_ARI_SF,2026-09-16 18:29:33.058509+00:00,2026,3,SF,ARI,2026-09-27 20:05:00+00:00,M1_ridge_alpha100,historical_reconstruction,custom_horizon,28.439218900071946,19.874278072742705,28.44324308844835,19.926643230428773,8.51659985801958,48.369886318877114,0.7306222791243093,0.024603391177080623,0.2447743296986101,0.7490514858422599,1.3350217159980196,3.984881135305006,-298.48811353050064,298.4881135305006,-8.51659985801958,-8.5,0.5018046514866177,0.0,0.4981953485133823,48.5,0.4946100405272633,0.0,0.5053899594727367,0.015095363425498585,2.5202062658991053e-14,100,0,negative_latent_mass=0.0151 exceeds 0.01,,1,1,6a0abc279a98c4481f6d0fbd5dbb2858a7b99998cfafc54cd7f01f4a97015593,fac5a57be3ebbc0a044ae256bb74506df6c8ad1e7773a3ee65529b2bda29ab13,False,0,17,39,57,-8,25,31,66,-17,34,22,75,0.024603391177080623,0.027799453430259177,0.02062284748085443,0.030216089601354,0.015053308922989275,0.5000146302684796,2026-09-16 18:29:32.060802+00:00,historical_reconstruction,live,2026-09-16 18:29:33.058509+00:00
